,size,treatment,animal,dimension,Embedding
118,6.3290656488541055,LES,10,1,6-Dimensional
119,4.612552495055126,LES,10,2,6-Dimensional
120,3.1062754750469956,LES,10,3,6-Dimensional
121,2.9607876786078235,LES,10,4,6-Dimensional
122,1.0800785003418296,LES,10,5,6-Dimensional
123,0.1451388254387445,LES,10,6,6-Dimensional
124,-0.9178729424454947,LES,10,7,6-Dimensional
125,-0.2759842690338936,LES,10,8,6-Dimensional
126,0.9056827915664184,LES,10,9,6-Dimensional
127,-1.8528180959234284,LES,10,10,6-Dimensional
128,-2.2540715312336457,LES,10,11,6-Dimensional
129,-2.885983387786483,LES,10,12,6-Dimensional
130,-2.7538772699452316,LES,10,13,6-Dimensional
131,-4.106955736058266,LES,10,14,6-Dimensional
132,-3.5878126154691974,LES,10,15,6-Dimensional
133,-4.21845318926465,LES,10,16,6-Dimensional
134,-4.338277368038738,LES,10,17,6-Dimensional
135,-4.970307318004591,LES,10,18,6-Dimensional
136,-4.813187499177543,LES,10,19,6-Dimensional
137,-3.989365321944084,LES,10,20,6-Dimensional
138,-6.4386411645726,LES,10,21,6-Dimensional
139,-5.687682869847553,LES,10,22,6-Dimensional
140,-5.941838379107958,LES,10,23,6-Dimensional
141,-7.483159598157583,LES,10,24,6-Dimensional
142,-7.949732942129715,LES,10,25,6-Dimensional
143,-7.513135569375388,LES,10,26,6-Dimensional
144,-8.233298536421877,LES,10,27,6-Dimensional
145,-8.040749235381483,LES,10,28,6-Dimensional
146,-8.419164861268982,LES,10,29,6-Dimensional
147,-6.835306373168954,LES,10,30,6-Dimensional
148,-9.367835216182037,LES,10,31,6-Dimensional
149,-8.048118198195448,LES,10,32,6-Dimensional
150,-8.60618556208581,LES,10,33,6-Dimensional
151,-8.050440052090416,LES,10,34,6-Dimensional
152,-8.882049720904043,LES,10,35,6-Dimensional
153,-9.26384952018124,LES,10,36,6-Dimensional
154,-9.65583269494799,LES,10,37,6-Dimensional
155,-9.820417242843734,LES,10,38,6-Dimensional
156,-10.352977807255774,LES,10,39,6-Dimensional
157,-10.58002442409354,LES,10,40,6-Dimensional
158,-9.626134016672735,LES,10,41,6-Dimensional
159,-9.08586132560497,LES,10,42,6-Dimensional
160,-10.782616566427857,LES,10,43,6-Dimensional
161,-9.015291111789388,LES,10,44,6-Dimensional
162,-8.452382847463651,LES,10,45,6-Dimensional
163,-10.86493587205858,LES,10,46,6-Dimensional
164,-11.21462061810894,LES,10,47,6-Dimensional
165,-11.893688965639296,LES,10,48,6-Dimensional
166,-10.822789525917466,LES,10,49,6-Dimensional
167,-11.195790145935774,LES,10,50,6-Dimensional
168,-10.815977690458622,LES,10,51,6-Dimensional
169,-9.636839664517765,LES,10,52,6-Dimensional
170,-10.590154832306606,LES,10,53,6-Dimensional
171,-9.738996509834863,LES,10,54,6-Dimensional
172,-10.86432512270105,LES,10,55,6-Dimensional
173,-10.358337022242099,LES,10,56,6-Dimensional
174,-11.302615790307817,LES,10,57,6-Dimensional
175,-11.41381563951274,LES,10,58,6-Dimensional
176,-12.780125874049533,LES,10,59,6-Dimensional
177,1.4700721625595654,LES,09,1,body
178,0.9151781331468354,LES,09,2,body
179,-0.10382746437754059,LES,09,3,body
180,-0.9631010929236208,LES,09,4,body
181,-1.2175240677000427,LES,09,5,body
182,-1.5152354781281951,LES,09,6,body
183,-1.8041109343978587,LES,09,7,body
184,-1.8044264627120654,LES,09,8,body
185,-2.004456340323055,LES,09,9,body
186,-3.9809443431635465,LES,09,10,body
187,-5.722374111508353,LES,09,11,body
188,-8.495503950039812,LES,09,12,body
189,-8.066897701342928,LES,09,13,body
190,-7.3288797099690735,LES,09,14,body
191,-9.277905606858237,LES,09,15,body
192,-9.451043870690807,LES,09,16,body
193,-9.10175754286,LES,09,17,body
194,-10.89716845411945,LES,09,18,body
195,-10.433790591925083,LES,09,19,body
196,-11.717322614763674,LES,09,20,body
197,-11.681944785295808,LES,09,21,body
198,-11.096006282922577,LES,09,22,body
199,-11.463761429371013,LES,09,23,body
200,-11.140501709639734,LES,09,24,body
201,-13.966734079440403,LES,09,25,body
202,-14.409589908327387,LES,09,26,body
203,-12.549349508134439,LES,09,27,body
204,-12.968115166011092,LES,09,28,body
205,-14.798208693989055,LES,09,29,body
206,-13.652376638306555,LES,09,30,body
207,-12.93288027109141,LES,09,31,body
208,-12.598628985860268,LES,09,32,body
209,-15.854567263967226,LES,09,33,body
210,-15.777103507754711,LES,09,34,body
211,-12.369593655831135,LES,09,35,body
212,-15.137432275438861,LES,09,36,body
213,-15.193685428325567,LES,09,37,body
214,-14.210306185162851,LES,09,38,body
215,-14.240509034214568,LES,09,39,body
216,-14.65487780885965,LES,09,40,body
217,-15.553563200244689,LES,09,41,body
218,-15.221856645113798,LES,09,42,body
219,-14.52713673650434,LES,09,43,body
220,-14.58865175322483,LES,09,44,body
221,-14.199911201928746,LES,09,45,body
222,-14.796527259249507,LES,09,46,body
223,-15.391403588646837,LES,09,47,body
224,-15.196887717007984,LES,09,48,body
225,-15.675016693872085,LES,09,49,body
226,-14.845525337326686,LES,09,50,body
227,-15.44957927957842,LES,09,51,body
228,-15.289256817486896,LES,09,52,body
229,-15.425509693389793,LES,09,53,body
230,-15.768936079903876,LES,09,54,body
231,-14.81480518965062,LES,09,55,body
232,-15.81912424652642,LES,09,56,body
233,-16.08797371615552,LES,09,57,body
234,-16.18715640094707,LES,09,58,body
235,-16.745684699474285,LES,09,59,body
236,-0.36368929668885164,LES,09,1,head
237,-1.1924871215593114,LES,09,2,head
238,-1.8560722690216251,LES,09,3,head
239,-1.5354227423903382,LES,09,4,head
240,-1.7836817705953036,LES,09,5,head
241,-2.7630719777579342,LES,09,6,head
242,-4.064830050317366,LES,09,7,head
243,-4.231513476769998,LES,09,8,head
244,-5.588323237543679,LES,09,9,head
245,-5.88237881555609,LES,09,10,head
246,-6.603862977097026,LES,09,11,head
247,-8.240450501733843,LES,09,12,head
248,-8.118355192549867,LES,09,13,head
249,-9.052355499672247,LES,09,14,head
250,-8.666388995504564,LES,09,15,head
251,-8.820003470180701,LES,09,16,head
252,-8.971290354262635,LES,09,17,head
253,-9.04790195218801,LES,09,18,head
254,-9.3176914125497,LES,09,19,head
255,-10.37391720592063,LES,09,20,head
256,-10.240895665234854,LES,09,21,head
257,-9.307799898690273,LES,09,22,head
258,-9.67328385743914,LES,09,23,head
259,-11.258706115709998,LES,09,24,head
260,-10.656904861892091,LES,09,25,head
261,-10.142105734865964,LES,09,26,head
262,-10.978064685643751,LES,09,27,head
263,-12.195408447000139,LES,09,28,head
264,-11.17601042576193,LES,09,29,head
265,-11.403954573225066,LES,09,30,head
266,-12.21252678170421,LES,09,31,head
267,-11.473218560622442,LES,09,32,head
268,-12.609082078478197,LES,09,33,head
269,-10.457236380615418,LES,09,34,head
270,-10.644567135102426,LES,09,35,head
271,-10.783003485774811,LES,09,36,head
272,-11.480403122844692,LES,09,37,head
273,-13.957452803368506,LES,09,38,head
274,-11.413568593295286,LES,09,39,head
275,-11.251517522001691,LES,09,40,head
276,-12.923558182483664,LES,09,41,head
277,-14.408195453845872,LES,09,42,head
278,-14.187815501903938,LES,09,43,head
279,-11.878673982446516,LES,09,44,head
280,-12.899811668983206,LES,09,45,head
281,-13.436423142590304,LES,09,46,head
282,-11.759190211395833,LES,09,47,head
283,-13.220526155173875,LES,09,48,head
284,-12.24565183334041,LES,09,49,head
285,-12.39762704150786,LES,09,50,head
286,-12.132996642851364,LES,09,51,head
287,-12.464769055955811,LES,09,52,head
288,-12.297023535282184,LES,09,53,head
289,-11.766844723031749,LES,09,54,head
290,-11.457279490102994,LES,09,55,head
291,-14.065630876131959,LES,09,56,head
292,-14.100817334771188,LES,09,57,head
293,-14.578846510500005,LES,09,58,head
294,-13.64739323223636,LES,09,59,head
295,6.035394411630769,LES,09,1,6-Dimensional
296,4.334797724376426,LES,09,2,6-Dimensional
297,4.802289949443834,LES,09,3,6-Dimensional
298,4.42197096871521,LES,09,4,6-Dimensional
299,-0.10949758201620773,LES,09,5,6-Dimensional
300,-1.1311537540033545,LES,09,6,6-Dimensional
301,-2.0060596499341954,LES,09,7,6-Dimensional
302,-1.734003516516933,LES,09,8,6-Dimensional
303,-1.9998416690862306,LES,09,9,6-Dimensional
304,-2.8098498315641933,LES,09,10,6-Dimensional
305,-2.834441116085826,LES,09,11,6-Dimensional
306,-3.5859401057526887,LES,09,12,6-Dimensional
307,-4.562728216940496,LES,09,13,6-Dimensional
308,-4.3534757939231445,LES,09,14,6-Dimensional
309,-5.3075425493311075,LES,09,15,6-Dimensional
310,-4.60530683541863,LES,09,16,6-Dimensional
311,-7.036286262037825,LES,09,17,6-Dimensional
312,-5.784132037441414,LES,09,18,6-Dimensional
313,-5.469703356426796,LES,09,19,6-Dimensional
314,-6.653031812908259,LES,09,20,6-Dimensional
315,-7.251705340306265,LES,09,21,6-Dimensional
316,-6.853136727715977,LES,09,22,6-Dimensional
317,-8.917529103499154,LES,09,23,6-Dimensional
318,-8.567529788844269,LES,09,24,6-Dimensional
319,-9.598196642927054,LES,09,25,6-Dimensional
320,-8.55052755532786,LES,09,26,6-Dimensional
321,-9.354655043715121,LES,09,27,6-Dimensional
322,-10.50486191714523,LES,09,28,6-Dimensional
323,-10.071191215940013,LES,09,29,6-Dimensional
324,-9.795969942110057,LES,09,30,6-Dimensional
325,-9.965391150628422,LES,09,31,6-Dimensional
326,-10.392590700546027,LES,09,32,6-Dimensional
327,-10.900042697404883,LES,09,33,6-Dimensional
328,-12.039227800840683,LES,09,34,6-Dimensional
329,-10.871312583975326,LES,09,35,6-Dimensional
330,-11.668635232780698,LES,09,36,6-Dimensional
331,-11.835559805926009,LES,09,37,6-Dimensional
332,-11.736071212410465,LES,09,38,6-Dimensional
333,-12.083004742509674,LES,09,39,6-Dimensional
334,-12.560761384663003,LES,09,40,6-Dimensional
335,-12.309330094715548,LES,09,41,6-Dimensional
336,-13.452009703414518,LES,09,42,6-Dimensional
337,-12.383105115657923,LES,09,43,6-Dimensional
338,-12.102771126220388,LES,09,44,6-Dimensional
339,-13.008926875340427,LES,09,45,6-Dimensional
340,-13.080515585752575,LES,09,46,6-Dimensional
341,-12.950012251772467,LES,09,47,6-Dimensional
342,-12.678914590416108,LES,09,48,6-Dimensional
343,-12.630455979571426,LES,09,49,6-Dimensional
344,-13.249435380076818,LES,09,50,6-Dimensional
345,-13.212179245236603,LES,09,51,6-Dimensional
346,-12.558907030713689,LES,09,52,6-Dimensional
347,-13.382601553882502,LES,09,53,6-Dimensional
348,-12.130996157640368,LES,09,54,6-Dimensional
349,-13.715163897062805,LES,09,55,6-Dimensional
350,-13.961347924965125,LES,09,56,6-Dimensional
351,-15.00594523240219,LES,09,57,6-Dimensional
352,-14.197479543630589,LES,09,58,6-Dimensional
353,-13.574480088429862,LES,09,59,6-Dimensional
354,0.24400519989131583,SHM,20,1,body
355,-0.45690086672972446,SHM,20,2,body
356,-0.7816222911941586,SHM,20,3,body
357,-1.3527667110908037,SHM,20,4,body
358,-1.5986293730794254,SHM,20,5,body
359,-1.4839134852263343,SHM,20,6,body
360,-1.41800341912364,SHM,20,7,body
361,-2.365036522842568,SHM,20,8,body
362,-3.2069430906756398,SHM,20,9,body
363,-4.077904763088702,SHM,20,10,body
364,-5.609848333099441,SHM,20,11,body
365,-7.130524455740493,SHM,20,12,body
366,-8.46752173415174,SHM,20,13,body
367,-8.528725199450777,SHM,20,14,body
368,-8.462328075041594,SHM,20,15,body
369,-8.770274628062449,SHM,20,16,body
370,-9.502462638869664,SHM,20,17,body
371,-10.540791858009774,SHM,20,18,body
372,-9.997310181588762,SHM,20,19,body
373,-10.805513892754513,SHM,20,20,body
374,-10.779081843397902,SHM,20,21,body
375,-10.59616194313516,SHM,20,22,body
376,-10.674684109988174,SHM,20,23,body
377,-11.181020612779415,SHM,20,24,body
378,-11.318679217344913,SHM,20,25,body
379,-11.345540799203812,SHM,20,26,body
380,-11.993398430968695,SHM,20,27,body
381,-12.08448733692751,SHM,20,28,body
382,-12.932262190499323,SHM,20,29,body
383,-13.066745441532266,SHM,20,30,body
384,-12.394194581186515,SHM,20,31,body
385,-12.51781152154218,SHM,20,32,body
386,-12.755279025558318,SHM,20,33,body
387,-13.137919858271204,SHM,20,34,body
388,-12.842621450456006,SHM,20,35,body
389,-12.71471470290042,SHM,20,36,body
390,-12.696279747439107,SHM,20,37,body
391,-13.633549864958221,SHM,20,38,body
392,-13.440326418890269,SHM,20,39,body
393,-14.167126268063274,SHM,20,40,body
394,-14.590740934544604,SHM,20,41,body
395,-13.897088564696993,SHM,20,42,body
396,-13.724916572488048,SHM,20,43,body
397,-13.77145543957291,SHM,20,44,body
398,-14.449770678542059,SHM,20,45,body
399,-14.04950215963838,SHM,20,46,body
400,-14.428545543076291,SHM,20,47,body
401,-14.999819526794381,SHM,20,48,body
402,-14.719905670530581,SHM,20,49,body
403,-14.327259275548696,SHM,20,50,body
404,-13.710118031362088,SHM,20,51,body
405,-14.360425599934763,SHM,20,52,body
406,-14.900893941296912,SHM,20,53,body
407,-14.094546334397968,SHM,20,54,body
408,-14.567979975143572,SHM,20,55,body
409,-13.634725867241887,SHM,20,56,body
410,-13.546478261121138,SHM,20,57,body
411,-14.374436424698494,SHM,20,58,body
412,-14.347139280815266,SHM,20,59,body
413,0.25431444974320494,SHM,20,1,head
414,-0.3012492155668342,SHM,20,2,head
415,-1.2206739918342862,SHM,20,3,head
416,-1.6042654306038746,SHM,20,4,head
417,-1.6720272583221496,SHM,20,5,head
418,-1.9485488901799992,SHM,20,6,head
419,-2.535734254344248,SHM,20,7,head
420,-3.3232005592918306,SHM,20,8,head
421,-4.278762871511931,SHM,20,9,head
422,-5.734756884768023,SHM,20,10,head
423,-5.739711500394437,SHM,20,11,head
424,-5.069799230858706,SHM,20,12,head
425,-5.284688302926328,SHM,20,13,head
426,-6.065721595136947,SHM,20,14,head
427,-6.432287589672049,SHM,20,15,head
428,-6.242184248191483,SHM,20,16,head
429,-5.91460461835864,SHM,20,17,head
430,-5.682316047277084,SHM,20,18,head
431,-5.797990652390124,SHM,20,19,head
432,-5.912736105328467,SHM,20,20,head
433,-6.529956712645706,SHM,20,21,head
434,-7.085125724374505,SHM,20,22,head
435,-7.097427410569327,SHM,20,23,head
436,-7.16892204472052,SHM,20,24,head
437,-7.163982300081618,SHM,20,25,head
438,-7.195536190764154,SHM,20,26,head
439,-7.414024026733354,SHM,20,27,head
440,-7.6620785988885745,SHM,20,28,head
441,-7.125700884516072,SHM,20,29,head
442,-7.022526849572053,SHM,20,30,head
443,-7.866479423006495,SHM,20,31,head
444,-8.705626323958079,SHM,20,32,head
445,-8.589906222620721,SHM,20,33,head
446,-8.140056625154564,SHM,20,34,head
447,-8.920675722122823,SHM,20,35,head
448,-9.195535328714005,SHM,20,36,head
449,-8.966926304421325,SHM,20,37,head
450,-10.390158072282,SHM,20,38,head
451,-9.604857881938575,SHM,20,39,head
452,-9.208527388824661,SHM,20,40,head
453,-8.737872648577355,SHM,20,41,head
454,-8.886549058404427,SHM,20,42,head
455,-9.337643314809535,SHM,20,43,head
456,-9.68121395269384,SHM,20,44,head
457,-9.379235954561949,SHM,20,45,head
458,-8.692739555123737,SHM,20,46,head
459,-8.976621168125059,SHM,20,47,head
460,-8.738776088045006,SHM,20,48,head
461,-8.625006097510123,SHM,20,49,head
462,-8.393935274450127,SHM,20,50,head
463,-8.434045857779003,SHM,20,51,head
464,-9.847473960859832,SHM,20,52,head
465,-10.631767601814285,SHM,20,53,head
466,-9.920477334252599,SHM,20,54,head
467,-10.200774115366798,SHM,20,55,head
468,-10.253202349317641,SHM,20,56,head
469,-9.755635525181319,SHM,20,57,head
470,-9.582944335537299,SHM,20,58,head
471,-11.021262160202573,SHM,20,59,head
472,3.3695568993435665,SHM,20,1,6-Dimensional
473,3.538437636601057,SHM,20,2,6-Dimensional
474,2.0871283542998618,SHM,20,3,6-Dimensional
475,3.012672859962504,SHM,20,4,6-Dimensional
476,-0.5501678115964417,SHM,20,5,6-Dimensional
477,0.09674187861941135,SHM,20,6,6-Dimensional
478,0.7860418999404601,SHM,20,7,6-Dimensional
479,-0.13084341367984378,SHM,20,8,6-Dimensional
480,-1.4572892301952216,SHM,20,9,6-Dimensional
481,-1.6036454641982105,SHM,20,10,6-Dimensional
482,-1.6893179442741264,SHM,20,11,6-Dimensional
483,-2.7708201052952397,SHM,20,12,6-Dimensional
484,-1.7615203173486893,SHM,20,13,6-Dimensional
485,-2.5232421698854544,SHM,20,14,6-Dimensional
486,-4.7189549187093,SHM,20,15,6-Dimensional
487,-4.661938156938962,SHM,20,16,6-Dimensional
488,-5.086487764366302,SHM,20,17,6-Dimensional
489,-3.710329077763784,SHM,20,18,6-Dimensional
490,-4.356391219395218,SHM,20,19,6-Dimensional
491,-5.279490316034634,SHM,20,20,6-Dimensional
492,-6.309916224222328,SHM,20,21,6-Dimensional
493,-6.059643526163788,SHM,20,22,6-Dimensional
494,-5.687610163643332,SHM,20,23,6-Dimensional
495,-7.379818416426725,SHM,20,24,6-Dimensional
496,-6.040237969867347,SHM,20,25,6-Dimensional
497,-7.240529247082266,SHM,20,26,6-Dimensional
498,-9.019475634445783,SHM,20,27,6-Dimensional
499,-6.833536308413134,SHM,20,28,6-Dimensional
500,-10.214656667286132,SHM,20,29,6-Dimensional
501,-10.759431957510776,SHM,20,30,6-Dimensional
502,-9.323491786872141,SHM,20,31,6-Dimensional
503,-7.295218613125824,SHM,20,32,6-Dimensional
504,-8.038631413113349,SHM,20,33,6-Dimensional
505,-7.1770104995563075,SHM,20,34,6-Dimensional
506,-11.413499147632958,SHM,20,35,6-Dimensional
507,-9.01777580201247,SHM,20,36,6-Dimensional
508,-7.3789523250811175,SHM,20,37,6-Dimensional
509,-9.066384347898792,SHM,20,38,6-Dimensional
510,-9.152597549343398,SHM,20,39,6-Dimensional
511,-7.6328869221727205,SHM,20,40,6-Dimensional
512,-8.55085358949543,SHM,20,41,6-Dimensional
513,-9.27949654609325,SHM,20,42,6-Dimensional
514,-8.012585989878742,SHM,20,43,6-Dimensional
515,-10.180541800978581,SHM,20,44,6-Dimensional
516,-9.025785637016943,SHM,20,45,6-Dimensional
517,-7.910952933954189,SHM,20,46,6-Dimensional
518,-7.566647131504532,SHM,20,47,6-Dimensional
519,-8.194224252600366,SHM,20,48,6-Dimensional
520,-8.190907357128824,SHM,20,49,6-Dimensional
521,-7.592383815506132,SHM,20,50,6-Dimensional
522,-8.306278251316826,SHM,20,51,6-Dimensional
523,-8.995228223373541,SHM,20,52,6-Dimensional
524,-8.567360067074643,SHM,20,53,6-Dimensional
525,-9.170166700753162,SHM,20,54,6-Dimensional
526,-8.382866062683888,SHM,20,55,6-Dimensional
527,-11.729758429463176,SHM,20,56,6-Dimensional
528,-9.417582876408977,SHM,20,57,6-Dimensional
529,-9.134978001941809,SHM,20,58,6-Dimensional
530,-9.78728903343204,SHM,20,59,6-Dimensional
531,0.7170489224876124,LES,S0,1,body
532,1.4628531326465364,LES,S0,2,body
533,0.7435196516957309,LES,S0,3,body
534,-1.9146100815876157,LES,S0,4,body
535,-0.649714279976187,LES,S0,5,body
536,0.1534957006403608,LES,S0,6,body
537,-0.18391178343285816,LES,S0,7,body
538,-1.7855918683342364,LES,S0,8,body
539,-2.7683974008172267,LES,S0,9,body
540,-5.110924569808144,LES,S0,10,body
541,-6.217215826810228,LES,S0,11,body
542,-7.639838556055697,LES,S0,12,body
543,-7.743222441618502,LES,S0,13,body
544,-8.809968161817801,LES,S0,14,body
545,-8.2858522773178,LES,S0,15,body
546,-9.074649721998679,LES,S0,16,body
547,-9.317017321590498,LES,S0,17,body
548,-10.090704842597178,LES,S0,18,body
549,-11.282625743471069,LES,S0,19,body
550,-12.845104527596916,LES,S0,20,body
551,-10.620385570008533,LES,S0,21,body
552,-11.96333836971272,LES,S0,22,body
553,-10.691356357360132,LES,S0,23,body
554,-13.930399077949108,LES,S0,24,body
555,-10.981871172717579,LES,S0,25,body
556,-11.921774127055324,LES,S0,26,body
557,-13.191155494498341,LES,S0,27,body
558,-14.360746031117834,LES,S0,28,body
559,-13.701461435214531,LES,S0,29,body
560,-13.080691032919944,LES,S0,30,body
561,-13.735508776013416,LES,S0,31,body
562,-14.838168077246316,LES,S0,32,body
563,-14.134342251137973,LES,S0,33,body
564,-15.684207770579862,LES,S0,34,body
565,-15.202811494132751,LES,S0,35,body
566,-14.442828684828248,LES,S0,36,body
567,-14.524584476862962,LES,S0,37,body
568,-15.556287056850255,LES,S0,38,body
569,-16.545064619875138,LES,S0,39,body
570,-15.874399193722553,LES,S0,40,body
571,-16.692909446513962,LES,S0,41,body
572,-16.712249447429606,LES,S0,42,body
573,-16.216510732278028,LES,S0,43,body
574,-17.11048685189113,LES,S0,44,body
575,-17.160783395407346,LES,S0,45,body
576,-16.839808502396302,LES,S0,46,body
577,-15.041383925391253,LES,S0,47,body
578,-15.341606338029438,LES,S0,48,body
579,-16.215935886924175,LES,S0,49,body
580,-15.408576053204575,LES,S0,50,body
581,-16.418182834901117,LES,S0,51,body
582,-15.921976548822661,LES,S0,52,body
583,-16.783323721291243,LES,S0,53,body
584,-17.096165931802624,LES,S0,54,body
585,-17.308273822120054,LES,S0,55,body
586,-17.308598962849683,LES,S0,56,body
587,-17.981309204550747,LES,S0,57,body
588,-16.896763182353908,LES,S0,58,body
589,-16.765380764419582,LES,S0,59,body
590,0.48752616448897357,LES,S0,1,head
591,0.4943720091536242,LES,S0,2,head
592,-2.004692247874066,LES,S0,3,head
593,-2.458986878539112,LES,S0,4,head
594,-1.9623699375708483,LES,S0,5,head
595,-4.809129141502986,LES,S0,6,head
596,-5.107934502360088,LES,S0,7,head
597,-3.5260287998795445,LES,S0,8,head
598,-6.678362906203984,LES,S0,9,head
599,-5.990873325174452,LES,S0,10,head
600,-7.03232301826404,LES,S0,11,head
601,-7.741645103028024,LES,S0,12,head
602,-7.837274431158728,LES,S0,13,head
603,-8.596556884455346,LES,S0,14,head
604,-8.408642227704707,LES,S0,15,head
605,-9.810477127061944,LES,S0,16,head
606,-10.6256182074349,LES,S0,17,head
607,-10.849160457261572,LES,S0,18,head
608,-9.453027409876563,LES,S0,19,head
609,-10.03057982815837,LES,S0,20,head
610,-11.600254904305382,LES,S0,21,head
611,-12.541071778003293,LES,S0,22,head
612,-11.980844596567744,LES,S0,23,head
613,-12.668772140624558,LES,S0,24,head
614,-12.340737405047266,LES,S0,25,head
615,-13.267883550483909,LES,S0,26,head
616,-12.549580738863916,LES,S0,27,head
617,-13.472682341037642,LES,S0,28,head
618,-13.63256049993004,LES,S0,29,head
619,-13.133506905907746,LES,S0,30,head
620,-13.306333070117326,LES,S0,31,head
621,-13.841095822811981,LES,S0,32,head
622,-12.919664306485943,LES,S0,33,head
623,-12.806926766827052,LES,S0,34,head
624,-13.819729676633377,LES,S0,35,head
625,-14.413146539283458,LES,S0,36,head
626,-14.954998797040341,LES,S0,37,head
627,-14.518278884385035,LES,S0,38,head
628,-13.978923208543437,LES,S0,39,head
629,-15.579579953025359,LES,S0,40,head
630,-16.156179444427472,LES,S0,41,head
631,-15.966848590386467,LES,S0,42,head
632,-15.715180020556707,LES,S0,43,head
633,-15.849950987426615,LES,S0,44,head
634,-15.15821307109318,LES,S0,45,head
635,-15.980933408214486,LES,S0,46,head
636,-15.230471075898693,LES,S0,47,head
637,-15.061141321823058,LES,S0,48,head
638,-15.586972026276806,LES,S0,49,head
639,-14.446428389291269,LES,S0,50,head
640,-15.899767550057176,LES,S0,51,head
641,-14.450168230318162,LES,S0,52,head
642,-16.05556914974023,LES,S0,53,head
643,-16.36174592079577,LES,S0,54,head
644,-16.86242113371467,LES,S0,55,head
645,-16.803617550479434,LES,S0,56,head
646,-16.84175217737642,LES,S0,57,head
647,-16.51030125508843,LES,S0,58,head
648,-16.734075079502812,LES,S0,59,head
649,6.06137203340217,LES,S0,1,6-Dimensional
650,2.81801537591164,LES,S0,2,6-Dimensional
651,0.4102677291189918,LES,S0,3,6-Dimensional
652,1.2996303819898432,LES,S0,4,6-Dimensional
653,2.3025810594253593,LES,S0,5,6-Dimensional
654,-0.19086119890452097,LES,S0,6,6-Dimensional
655,2.1406912860232317,LES,S0,7,6-Dimensional
656,0.6589967667653722,LES,S0,8,6-Dimensional
657,-2.048237949942307,LES,S0,9,6-Dimensional
658,-1.0094725656400179,LES,S0,10,6-Dimensional
659,-0.4249706916860644,LES,S0,11,6-Dimensional
660,-3.8814932453102013,LES,S0,12,6-Dimensional
661,-2.174684403116549,LES,S0,13,6-Dimensional
662,-2.922619188389574,LES,S0,14,6-Dimensional
663,-4.952206481756077,LES,S0,15,6-Dimensional
664,-5.541054872905664,LES,S0,16,6-Dimensional
665,-5.847622567894426,LES,S0,17,6-Dimensional
666,-6.103351524721013,LES,S0,18,6-Dimensional
667,-6.026359036524103,LES,S0,19,6-Dimensional
668,-4.915033458317951,LES,S0,20,6-Dimensional
669,-7.0970135315104175,LES,S0,21,6-Dimensional
670,-7.388400940028867,LES,S0,22,6-Dimensional
671,-9.277061881520845,LES,S0,23,6-Dimensional
672,-10.84658998709986,LES,S0,24,6-Dimensional
673,-9.085596160307741,LES,S0,25,6-Dimensional
674,-11.446131956852902,LES,S0,26,6-Dimensional
675,-7.333708378235974,LES,S0,27,6-Dimensional
676,-7.938987490518825,LES,S0,28,6-Dimensional
677,-9.935217726347389,LES,S0,29,6-Dimensional
678,-11.690492366005733,LES,S0,30,6-Dimensional
679,-9.734317283210949,LES,S0,31,6-Dimensional
680,-9.042725499118546,LES,S0,32,6-Dimensional
681,-12.9885872566749,LES,S0,33,6-Dimensional
682,-12.953953576734238,LES,S0,34,6-Dimensional
683,-13.527282932862853,LES,S0,35,6-Dimensional
684,-11.78587959432889,LES,S0,36,6-Dimensional
685,-14.66829843784379,LES,S0,37,6-Dimensional
686,-14.914486776270243,LES,S0,38,6-Dimensional
687,-10.28544300074361,LES,S0,39,6-Dimensional
688,-14.670499156912255,LES,S0,40,6-Dimensional
689,-14.4661949289818,LES,S0,41,6-Dimensional
690,-15.62311760652232,LES,S0,42,6-Dimensional
691,-10.52999571561283,LES,S0,43,6-Dimensional
692,-14.928710796547414,LES,S0,44,6-Dimensional
693,-11.44924556172186,LES,S0,45,6-Dimensional
694,-12.92337236157695,LES,S0,46,6-Dimensional
695,-11.008212986283125,LES,S0,47,6-Dimensional
696,-13.652384370804324,LES,S0,48,6-Dimensional
697,-16.082438982270396,LES,S0,49,6-Dimensional
698,-14.143006057943259,LES,S0,50,6-Dimensional
699,-15.683705932776187,LES,S0,51,6-Dimensional
700,-16.62496015210533,LES,S0,52,6-Dimensional
701,-14.261603924442088,LES,S0,53,6-Dimensional
702,-12.014024381404942,LES,S0,54,6-Dimensional
703,-14.896884521742695,LES,S0,55,6-Dimensional
704,-10.811458608297244,LES,S0,56,6-Dimensional
705,-11.85181339911764,LES,S0,57,6-Dimensional
706,-14.287100685727628,LES,S0,58,6-Dimensional
707,-10.712249324703832,LES,S0,59,6-Dimensional
708,2.240168730314704,LES,07,1,body
709,0.6762398313759511,LES,07,2,body
710,0.43586704104487256,LES,07,3,body
711,0.02738816571365974,LES,07,4,body
712,-0.6230036840557239,LES,07,5,body
713,-1.2423334223942903,LES,07,6,body
714,-0.9442492873202624,LES,07,7,body
715,-2.6356930074699108,LES,07,8,body
716,-1.6833259491488075,LES,07,9,body
717,-4.007678696516178,LES,07,10,body
718,-4.080332847614018,LES,07,11,body
719,-7.072210660854177,LES,07,12,body
720,-7.018918144102438,LES,07,13,body
721,-7.102607097559217,LES,07,14,body
722,-9.06589821895709,LES,07,15,body
723,-8.896698892196131,LES,07,16,body
724,-9.900302580240915,LES,07,17,body
